% Ny a b nu datacount wallunits? ustar
% 49 -1 1 0.0025000000000000001 1 0 0.062484546980415334
% <uu> <uv> <uw> <vv> <vw> <ww> <utot> <utot-Ubase> Ubase
0.056732989886078652 -0.0031850209405774686 -7.7928386400111243e-17 0.00034524394451760211 -1.1162877805274974e-17 0.0021283666768567569 -0.22888510073369889 0.21340358948530219 -0.44228869021900108
0.050234706253068126 -0.0024904015401481868 -1.0007050526769646e-16 0.00026963098613980196 -8.3698925408223257e-18 0.0019448487946003845 -0.28627668470142065 0.21372331529857927 -0.49999999999999994
0.042762433869981298 -0.0018576551972803385 -1.2514945677000177e-16 0.0002024275828987304 -5.206288010298557e-18 0.0016830732096929425 -0.34895123158724328 0.20661900143235878 -0.55557023301960207
0.034940818961702619 -0.0013192121610720257 -1.3882395667047522e-16 0.00014518144962413659 -2.6421498723703392e-18 0.0013863944218800266 -0.41519403355229623 0.1935673954564244 -0.60876142900872066
0.027398109583291891 -0.00089017063424240428 -1.4319058092016058e-16 9.8746745111857718e-05 -9.2075657740094662e-19 0.0010969981007233896 -0.48309158553415521 0.17625422956591366 -0.65934581510006884
0.020624856974388039 -0.00056938340516998059 -1.3684257720025795e-16 6.3209283588880878e-05 -1.1691172254477481e-19 0.00084198100755759919 -0.55077695293475104 0.15632982825179659 -0.70710678118654757
0.014906718398329966 -0.00034405651311850626 -1.2511015444124918e-16 3.7774720307454817e-05 7.4263613650520792e-20 0.00063085636737185533 -0.6166045497040773 0.13523525777490003 -0.75183980747897738
0.010332016468508787 -0.00019540301639505727 -1.0974429915169838e-16 2.0879228556878336e-05 6.9084801271448794e-20 0.00046147143676362524 -0.67923575565226935 0.11411758463896578 -0.79335334029123517
0.0068439733795497837 -0.00010350406684779754 -9.2520392389050523e-17 1.0540972620999559e-05 -2.2287554424628778e-21 0.00032745135762378473 -0.73764837050796817 0.093821241794576987 -0.83146961230254512
0.0043032514067754546 -5.0539920651249733e-05 -7.6017480071105541e-17 4.7734267504226226e-06 -3.3240087479320909e-20 0.00022275734887484256 -0.79109751441341536 0.074927889371023321 -0.86602540378443871
0.0025387062996582443 -2.2348762987530612e-05 -5.9930630336851869e-17 1.8874664087806343e-06 -2.3379432833198774e-20 0.0001429199616460956 -0.83905579248884266 0.057816949043845621 -0.89687274153268826
0.0013792598548059143 -8.7081983734183291e-06 -4.4816852052403934e-17 6.258209167471871e-07 7.6315683314142333e-21 8.4551463247758456e-05 -0.88115305781590525 0.042726474695381517 -0.92387953251128674
0.00066962715839369302 -2.862099007672811e-06 -3.152114528594263e-17 1.6340604849731132e-07 1.834943024632507e-20 4.459714212719606e-05 -0.91712680406709646 0.029803325428009172 -0.94693012949510558
0.0002760947484874432 -7.3658195687062594e-07 -2.037012594192922e-17 3.0281238170900565e-08 1.1570147459054848e-20 1.9854003009079832e-05 -0.94678666910123344 0.019139157187834915 -0.96592582628906831
