            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.243966      0.338365     0.0341827     0.0581363     0.0777226    0.00454829             0   2.53174e-09      0.934738      0.467369     -0.467369      0.578376
      0.200305       0.27889     0.0191941     0.0457817     0.0537162    0.00246438  -4.74734e-10   6.44189e-09      0.451387      0.225693     -0.225693       0.38493
      0.250341      0.349432     0.0228785      0.052102     0.0567072    0.00323804  -1.97039e-10  -1.29725e-05      0.503925      0.251962     -0.251962       0.53646
      0.257911      0.359992     0.0255615     0.0528028     0.0570875    0.00344153  -3.29645e-11  -5.13834e-06       0.56289      0.281445     -0.281445      0.568481
      0.256313      0.357742     0.0254561     0.0525803     0.0568597     0.0034127   1.54231e-12  -2.73681e-06      0.561723      0.280861     -0.280861      0.561768
      0.256303      0.357729     0.0254559       0.05258      0.056861    0.00341266  -1.29404e-14   2.16049e-09      0.561728      0.280864     -0.280864      0.561728
      0.256303      0.357729     0.0254559       0.05258     0.0568609    0.00341266             0  -3.27349e-11      0.561727      0.280864     -0.280864      0.561727
      0.256303      0.357729     0.0254559       0.05258     0.0568609    0.00341266             0             0      0.561727      0.280864     -0.280864      0.561727
