% Ny a b nu datacount wallunits? ustar
% 49 -1 1 0.0025000000000000001 1 0 0.075749863152052274
% <uu> <uv> <uw> <vv> <vw> <ww> <utot> <utot-Ubase> Ubase
0.023772768970701408 -0.00057041073719553837 0.00069975064039934972 5.7403585676645222e-05 2.8265612882654507e-05 0.0016334278247752327 -0.60295053078921934 0.19040280950201588 -0.79335334029123517
0.018381291494237506 -0.00033702104353424051 0.0018088610542438227 2.8981687595110751e-05 1.7754789707586436e-05 0.0013265028119019426 -0.66526741509148901 0.16620219721105611 -0.83146961230254512
0.013321114495465691 -0.00018283169417059451 0.0026039139803126317 1.30267899278579e-05 1.0161322652801927e-05 0.0010049861933391275 -0.725814082323607 0.14021132146083173 -0.86602540378443871
0.0089194693572031136 -8.9259431133542177e-05 0.0030048406934514542 5.0758723427670872e-06 5.1957081559550374e-06 0.00069957733413576913 -0.78325270222621002 0.11362003930647828 -0.89687274153268826
0.0054074522471734277 -3.8082899174054169e-05 0.0029954653774454222 1.6490018096630986e-06 2.3058397103524926e-06 0.00043837765558952732 -0.83625875367575675 0.087620778835530017 -0.92387953251128674
0.0028785241288353802 -1.3569588664878322e-05 0.0026269215847750287 4.2047696351245018e-07 8.4903747783348089e-07 0.00023983026492666851 -0.8835681449484456 0.063361984546659963 -0.94693012949510558
0.0012786581042206757 -3.7425742649185477e-06 0.0020087563142277285 7.60562013098979e-08 2.4046665657894022e-07 0.00010888997801473949 -0.92402248237505102 0.041903343914017288 -0.96592582628906831
0.00043098214485581821 -6.9297862321490129e-07 0.0012891148534199218 8.0726339723562672e-09 4.5444305254360488e-08 3.7319096865067216e-05 -0.95661076191021965 0.024174518493010701 -0.98078528040323032
8.9071068767432315e-05 -6.2582948898378756e-08 0.00062755273466662655 3.2840438077262996e-10 4.1639780367220965e-09 7.8035802651361131e-06 -0.98050589352904249 0.01093896784476793 -0.99144486137381038
5.7202098808772917e-06 -9.9460493606163898e-10 0.00016550973200194077 1.3153400956453705e-12 6.6751369387583035e-11 5.0464435544340477e-07 -0.99509466480734166 0.0027642584312616374 -0.99785892323860326
0 -1.8175963850154538e-34 1.0408340855860843e-17 1.0485005533151703e-34 1.0329656607850823e-36 1.5649356292497114e-34 -1 -2.7755575615628907e-17 -1
