            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.318331      0.443692     0.0479418     0.0592361     0.0844619    0.00580734     -0.180549             0       1.66573      0.989854     -0.675876      0.960212
      0.305505      0.428455     0.0381137     0.0404977      0.062553    0.00309271     -0.177269   1.73821e-08        1.3317      0.746693     -0.585006      0.969941
      0.270176       0.37928     0.0306567     0.0346047     0.0731261    0.00213731     -0.179158  -3.32162e-06      0.756937      0.266191     -0.490746      0.795071
      0.201142      0.283251     0.0130327     0.0227038      0.043807   0.000685312     -0.137331   7.59033e-05      0.214346     0.0281328     -0.186213      0.478353
     0.0846013       0.11913    0.00477417      0.010002     0.0158552   0.000122832    -0.0562363   0.000823534      0.119498     0.0848945    -0.0346034     0.0797254
     0.0346531     0.0486379    0.00230401    0.00554281    0.00599006   3.60312e-05     0.0123372   9.22712e-05     0.0620675     0.0310682    -0.0309992     0.0189626
     0.0135475     0.0191463   0.000349893   0.000605028   0.000692262   4.88484e-07    0.00926472   6.66938e-05     0.0234297    0.00318157    -0.0202482    0.00125946
    0.00101933    0.00126215    5.6805e-05   0.000694124    0.00100514   4.85035e-07   4.56764e-05  -3.85681e-07   0.000360313   0.000178992   -0.00018132   9.36693e-05
   0.000941908    0.00114908   5.74008e-05   0.000671342   0.000941287   4.53995e-07  -1.17878e-06  -2.85249e-07   3.49804e-06   2.17329e-06  -1.32474e-06   7.63005e-05
   0.000714967   0.000877941    4.8997e-05   0.000499175   0.000711212   2.51576e-07  -2.21561e-05  -4.56947e-06   6.43401e-05   3.71133e-05  -2.72268e-05   4.21508e-05
   0.000614999   0.000755599   3.90795e-05    0.00042894   0.000610237   1.85517e-07  -2.88174e-05  -5.95812e-06   8.09188e-05   4.17133e-05  -3.92054e-05   2.96504e-05
    0.00055468   0.000684637     3.578e-05   0.000381225   0.000552127   1.46613e-07  -3.31462e-05  -6.85818e-06   8.92486e-05   4.73903e-05  -4.18583e-05   2.38419e-05
   0.000507257    0.00062665   3.25271e-05   0.000347666   0.000504938    1.2193e-07  -3.76287e-05   -7.7963e-06   0.000110493   5.49603e-05  -5.55326e-05   1.98055e-05
   0.000467236   0.000577905   2.84046e-05   0.000319121   0.000463017   1.02645e-07  -3.41425e-05  -7.07264e-06   9.90772e-05   5.32496e-05  -4.58276e-05   1.67294e-05
   0.000436995   0.000543762   2.49524e-05   0.000292626   0.000424678   8.62524e-08  -3.94262e-05  -8.18451e-06   0.000131891   6.44758e-05  -6.74149e-05   1.41664e-05
   0.000395364   0.000489221   2.25472e-05   0.000269778   0.000390428   7.32885e-08  -3.46923e-05  -7.20093e-06    0.00011628   5.86002e-05  -5.76795e-05   1.19153e-05
   0.000365676   0.000453694   2.57613e-05   0.000246854   0.000358534   6.16004e-08   -1.8433e-05  -3.81244e-06   4.94037e-05   2.25957e-05   -2.6808e-05   1.00553e-05
   0.000330397   0.000407856   2.03214e-05   0.000227079   0.000328598   5.19777e-08  -1.44005e-05  -2.97635e-06   3.94735e-05   1.76779e-05  -2.17955e-05   8.40627e-06
   0.000304631    0.00037657   1.85054e-05   0.000208455   0.000302089   4.37959e-08  -1.09771e-05  -2.26589e-06   3.02811e-05   1.55086e-05  -1.47725e-05   7.08682e-06
   0.000279142    0.00034444   1.70617e-05    0.00019212   0.000278337   3.72012e-08  -9.55213e-06  -1.97217e-06   2.59295e-05   1.37337e-05  -1.21958e-05   6.00368e-06
   0.000256941   0.000316422   1.57035e-05   0.000177956   0.000256527   3.19149e-08  -7.74116e-06  -1.59812e-06   2.13728e-05   1.15017e-05  -9.87105e-06   5.06826e-06
