% Ny a b nu datacount wallunits? ustar
% 49 -1 1 0.0025000000000000001 1 0 0.070407695432827974
% <uu> <uv> <uw> <vv> <vw> <ww> <utot> <utot-Ubase> Ubase
0 7.7037197775489438e-35 -3.469446951953618e-18 5.1064568016096287e-36 -1.8710563987229126e-36 3.5623356301669444e-35 1 -2.775557561562892e-17 1
4.5308189459136727e-06 -4.1772776830082436e-10 -0.00012246889017481053 4.3878036823955099e-13 -1.4396288492509577e-11 1.4103277622575257e-07 0.9957612182796588 -0.0020977049589444912 0.99785892323860326
7.0550763454302334e-05 -2.6331673907706621e-08 -0.00046744908546918234 1.0938703046328892e-10 -9.001607305608338e-10 2.1750913450442282e-06 0.98314363785787806 -0.0083012235159323437 0.99144486137381038
0.0003413906587914628 -2.924408290592916e-07 -0.00097149933911962823 2.6820846007471233e-09 -9.8627263959008296e-09 1.035505095115084e-05 0.96244003209020001 -0.018345248313030329 0.98078528040323032
0.0010130807339060466 -1.5859675370689887e-06 -0.0015409882811054877 2.517825138639622e-08 -5.2476884402760722e-08 3.0017030378000097e-05 0.93412675449075278 -0.031799071798315495 0.96592582628906831
0.0022818789140233164 -5.7809213780356239e-06 -0.0020679666663817814 1.3853930622439313e-07 -1.8660861926237565e-07 6.5534144931706623e-05 0.898846799916031 -0.048083329579074567 0.94693012949510558
0.0042912025223107442 -1.6328817351443126e-05 -0.0024482660308463807 5.4008510287586762e-07 -5.1124351029842055e-07 0.00011843956625585351 0.85738700048490357 -0.06649253202638318 0.92387953251128674
0.0070917018839399271 -3.8560560036935775e-05 -0.0025986507426898203 1.6503946800448922e-06 -1.1639763071743295e-06 0.00018634714532986941 0.81065022442169643 -0.086222517110991798 0.89687274153268826
0.010624654700113756 -7.9662119035934183e-05 -0.0024700891276456401 4.1987755784248604e-06 -2.303871450732947e-06 0.00026307938562955562 0.75962363577235847 -0.10640176801208028 0.86602540378443871
0.014732631743998525 -0.00014824659402584863 -0.0020549837206889228 9.2454138622590203e-06 -4.0807023394069806e-06 0.00034006314280472344 0.70534422209510084 -0.12612539020744426 0.83146961230254512
