            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.299466      0.410062     0.0521685      0.092124     0.0892628     0.0112084             0     0.0155935       1.17157      0.585785     -0.585785      0.874991
      0.288923      0.385358     0.0552172      0.124108      0.116718     0.0184517   1.47483e-10     0.0341087      0.998948      0.499474     -0.499474      0.944537
      0.268755      0.359715     0.0456488      0.113927      0.106469     0.0150632  -3.79717e-11      0.033934      0.771137      0.385569     -0.385569      0.829363
      0.256687       0.35135     0.0374075     0.0832518     0.0830791    0.00833017   1.53808e-10     0.0202239      0.655321      0.327661     -0.327661      0.720034
      0.276183      0.381459      0.036061     0.0757804     0.0746243    0.00704306  -5.41932e-11     0.0150844      0.706769      0.353385     -0.353385      0.739453
      0.279174      0.384027     0.0394346     0.0827314     0.0800288    0.00839957  -3.44136e-12     0.0173009       0.76882       0.38441      -0.38441       0.77192
       0.27927      0.384308     0.0392613     0.0821538     0.0794783    0.00829069  -8.08504e-13     0.0169669      0.768505      0.384253     -0.384253      0.768581
      0.279259      0.384295     0.0392564     0.0821431     0.0794699    0.00828856  -7.23008e-14     0.0169619      0.768462      0.384231     -0.384231      0.768462
      0.279259      0.384295     0.0392564     0.0821431     0.0794698    0.00828855             0      0.016962      0.768462      0.384231     -0.384231      0.768462
      0.279259      0.384295     0.0392564     0.0821431     0.0794698    0.00828855             0      0.016962      0.768462      0.384231     -0.384231      0.768462
